"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"Guatemala","GTM","2009","30",,"71.125",,,,"0.3",,,,"0.696","0.613333333333333","1","0.762","0.666666666666667","0.6","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"1","0.714","0.875","0.444","0.143","1","0.933","0.455","0.625","0.5","0.667","0.5","1","0.667","0.857","1",,"1","1","0","0.67","0.33","1","0.67","0.33","0",,,,,,,,,,,,,,"Upper middle income","Latin America & Caribbean","1","14215611"
"Guinea","GIN","2009","20",,"47.0875",,,,"0.2",,,,"0.483166666666667","0.431833333333333","0.5","0.522","0.5","0.268","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.5","0.562","0.444","0.143","0.75","0.933","0.2","0.125","0.5","0.333","0.5","1","0.444","0.6","0",,"0.5","1","0","0.67","0","0","0.67","0","0",,,,,,,,,,,,,,"Lower middle income","Sub-Saharan Africa","1","10143534"
"Guinea-Bissau","GNB","2009","20",,"40.73125",,,,"0.2",,,,"0.4185","0.373333333333333","0.4165","0.4665","0.333333333333333","0.266","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.167","0.667","0.562","0.222","0.143","0.75","0.933","0.182","0.125","0.5","0","0.5","0.833","0.333","0.6","0",,"1","0","0","0.33","0","0","0.67","0.33","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","1526377"
"Guyana","GUY","2009","20",,"60.9875",,,,"0.2",,,,"0.605333333333333","0.559666666666667","0.8335","0.5505","0.333333333333333","0.2","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.714","0.938","0.444","0.286","0.75","0.933","0.3","0.125","0.5","1","0.5","0.667","0.556","0.545","1",,"1","0","0","0","0","0","1","0","0",,,,,,,,,,,,,,"High income","Latin America & Caribbean","1","752094"
"Haiti","HTI","2009","20",,"44.20625",,,,"0.2",,,,"0.447333333333333","0.409333333333333","0.5","0.4665","0.666666666666667","0.2","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.167","0.571","0.688","0.222","0.286","0.75","0.933","0.273","0.25","0.5","0","0.5","1","0.333","0.6","0",,"1","1","0","0.33","0","0","0.67","0","0",,,,,,,,,,,,,,"Lower middle income","Latin America & Caribbean","1","9689581"
"Honduras","HND","2009","40",,"69.975",,,,"0.4",,,,"0.7025","0.6125","1","0.653","0.333333333333333","0.732","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.833","0.571","0.938","0.444","0.429","1","0.933","0.7","0.375","0.5","0.667","0.5","1","0.556","0.75","1",,"1","0","0","1","1","1","0.33","0.33","0",,,,,,,,,,,,,,"Lower middle income","Latin America & Caribbean","1","8189899"
"Hong Kong SAR, China","HKG","2009","0",,"26.4125",,,,"0",,,,"0.210166666666667","0.2375","0.3335","0.4365",,,"0",,"-99",,"-99","0","0","0","0","0",,,,,,,,,"0.167","0.143","0.118","0.333","0","0.5","0.6","0.2","0.375","0.25","0","0","0.667","0.444","0.429","0",,,,,,,"0",,"0","0",,,,,,,,,,,,,,"High income","East Asia & Pacific","1","6972800"
"Hungary","HUN","2009","40",,"45.3875",,,,"0.4","1",,,"0.557","0.383333333333333","0.3335","0.4765","0.666666666666667","0.934","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.5","0.5","0.75","0.556","0.286","0.75","0.8","0.5","0.5","0.5","0","0","0.667","0.667","0.286","0",,"1","1","0","1","1","1","0.67","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","10022650"
"Iceland","ISL","2009","20",,"41.38125",,,,"0.2","1",,,"0.480166666666667","0.366666666666667","0.3335","0.4365","0","0.534","0",,"1",,"1","1","0","0","0","0","1",,,,,,,,"0.333","0.429","0.75","0.333","0.286","0.75","0.8","0.4","0.5","0.5","0","0","0.667","0.444","0.429","0",,"0","0","0","1","0","1","0","0.67","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","318499"
"India","IND","2009","40",,"58.65",,,,"0.4",,,,"0.654166666666667","0.526333333333333","0.5","0.6505","0.666666666666667","0.866","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.667","1","0.75","0.222","0.286","1","0.933","0.6","0.625","0.5","0","0.5","1","0.444","0.857","0",,"1","1","0","1","0.33","1","1","1","0",,,,,,,,,,,,,,"Lower middle income","South Asia","1","1225524753"
"Indonesia","IDN","2009","40",,"69.53125",,,,"0.4",,,,"0.653333333333333","0.632","1","0.7065","0.666666666666667","0.8","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.833","0.857","0.75","0.444","0.286","0.75","0.933","0.4","0.625","0.667","0.667","0.5","1","0.556","0.857","1",,"1","1","0","1","0","1","1","1","0",,,,,,,,,,,,,,"Upper middle income","East Asia & Pacific","1","243220028"
"Iran, Islamic Rep.","IRN","2009","40",,"64.2125",,,,"0.4",,,,"0.640666666666667","0.576333333333333","1","0.486","0.666666666666667","0.466","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.667","0.429","0.875","0.444","0.429","1","0.933","0.4","0.625","0.5","0.5","0.5","1","0.222","0.75","1",,"1","1","0","1","0","1","0.33","0","0",,,,,,,,,,,,,,"Upper middle income","Middle East, North Africa, Afghanistan & Pakistan","1","76457825"
"Iraq","IRQ","2009","20",,"64.2875",,,,"0.2",,,,"0.6815","0.577333333333333","1","0.3665","0.166666666666667","0.2","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.833","0.571","0.812","0.444","0.429","1","0.933","0.364","0.5","0.5","0.667","0.5","1","0.333","0.4","1",,"0.5","0","0","0.33","0","0","0.67","0","0",,,,,,,,,,,,,,"Upper middle income","Middle East, North Africa, Afghanistan & Pakistan","1","30058206"
"Ireland","IRL","2009","40",,"46.20625",,,,"0.4","1",,,"0.525166666666667","0.4","0.5","0.421","0.666666666666667","0.866","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.5","0.5","0.75","0.222","0.429","0.75","0.8","0.6","0.5","0.5","0","0","1","0.556","0.286","0",,"1","1","0","1","1","1","0.33","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","4535375"
"Isle of Man","IMN","2009","0",,"8.7875",,,,"0",,,,"0.0695","0.1","0.0835","0.111",,,"0",,"-99",,"-99","0","0","0","0","0",,,,,,,,,"0.167","0","0","0","0","0.25","0.4","0","0","0.2","0","0","0.167","0.222","0","0",,,,,,,,,,"0",,,,,,,,,,,,,,"High income","Europe & Central Asia","1","82939"
"Israel","ISR","2009","40",,"41.15625",,,,"0.4","1",,,"0.500166666666667","0.345833333333333","0.3335","0.421","0.333333333333333","0.734","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.333","0.5","0.688","0.444","0.286","0.75","0.8","0.4","0.375","0.5","0","0","0.667","0.556","0.286","0",,"1","0","0","1","1","1","0.67","0","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Middle East, North Africa, Afghanistan & Pakistan","1","7485600"
"Italy","ITA","2009","40",,"47.66875",,,,"0.4","1",,,"0.580833333333333","0.383333333333333","0.5","0.421","0.666666666666667","0.934","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.5","0.5","0.75","0.556","0.429","0.75","0.8","0.5","0.5","0.5","0","0","1","0.556","0.286","0",,"1","1","0","1","1","1","0.67","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","59555454"
"Jamaica","JAM","2009","30",,"62.8",,,,"0.3",,,,"0.543333333333333","0.5625","1","0.7065","0.666666666666667","0.6","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"0.667","0.714","0.875","0.111","0.143","0.75","0.933","0.4","0.375","0.5","0.667","0.5","1","0.556","0.857","1",,"1","1","0","1","0","1","1","0","0",,,,,,,,,,,,,,"Upper middle income","Latin America & Caribbean","1","2736995"
"Japan","JPN","2009","40",,"54.16875",,,,"0.4","1",,,"0.480333333333333","0.466666666666667","1","0.4925","0.666666666666667","0.8","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.667","0.286","0.75","0","0.429","0.75","0.8","0.5","0.5","0.5","0.5","0","1","0.556","0.429","1",,"1","1","0","1","0","1","1","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","East Asia & Pacific","1","128047000"
"Jordan","JOR","2009","20",,"67.775",,,,"0.2",,,,"0.6855","0.571666666666667","1","0.6505","1","0.8","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"1","0.714","0.812","0.444","0.143","1","0.933","0.455","0.375","0.5","0.667","0.5","1","0.444","0.857","1",,"1","1","1","1","1","1","1","0","0",,,,,,,,,,,,,,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan","1","7141753"
"Kazakhstan","KAZ","2009","40",,"71.3875",,,,"0.4",,,,"0.725166666666667","0.609666666666667","1","0.7065","0.666666666666667","0.668","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"1","0.714","0.875","0.333","0.429","1","0.933","0.6","0.625","0.5","0.5","0.5","1","0.556","0.857","1",,"1","1","0","1","0","0.67","1","0.67","0",,,,,,,,,,,,,,"Upper middle income","Europe & Central Asia","1","16619846"
"Kenya","KEN","2009","20",,"70.775",,,,"0.2",,,,"0.749666666666667","0.5875","1","0.6505","0.333333333333333","0.4","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"1","0.857","0.688","0.667","0.286","1","0.933","0.3","0.625","0.5","0.667","0.5","1","0.444","0.857","1",,"1","0","0","0.67","0","0.33","1","0","0",,,,,,,,,,,,,,"Lower middle income","Sub-Saharan Africa","1","40408891"
"Kiribati","KIR","2009","20",,"46.35625",,,,"0.2",,,,"0.538666666666667","0.373333333333333","0.4165","0.556","0.333333333333333","0.132","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.667","0.286","0.875","0.333","0.571","0.5","0.933","0.182","0.125","0.5","0","0.5","0.833","0.556","0.556","0",,"1","0","0","0.33","0","0","0.33","0","0",,,,,,,,,,,,,,"Lower middle income","East Asia & Pacific","1","106467"
"Korea, Dem. People's Rep.","PRK","2009","0",,"40.66875",,,,"0",,,,"0.429166666666667","0.383166666666667","0.5","0.3165",,,"0",,"-99",,"-99","0","0","0","0","0",,,,,,,,,"0","0.571","0.75","0.111","0.143","1","0.867","0.182","0.25","0.5","0","0.5","1","0.333","0.3","0",,,,,,,,,,"0",,,,,,,,,,,,,,"Low income","East Asia & Pacific","1","24878332"
"Korea, Rep.","KOR","2009","40",,"61.00625",,,,"0.4","1",,,"0.597666666666667","0.545166666666667","1","0.452","0.666666666666667","1","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.833","0.429","0.812","0.333","0.429","0.75","0.8","0.4","0.571","0.5","0.5","0.5","1","0.333","0.571","1",,"1","1","0","1","1","1","1","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","East Asia & Pacific","1","49307835"
"Kosovo","XKX","2009","20",,,,,,"0.2",,,,,,,,"0","0.6","0",,"-99",,"-99","1","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","1","0",,,,,,,,,,,,,,"Upper middle income","Europe & Central Asia","1","1794681"
"Kuwait","KWT","2009","20",,"41.44375",,,,"0.2",,,,"0.466833333333333","0.433333333333333","0.25","0.365","0.333333333333333","0.6","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0","0.571","0.75","0.444","0.286","0.75","1","0.1","0.5","0.5","0","0.5","0.5","0.444","0.286","0",,"1","0","0","0.67","1","0.33","0","1","0",,,,,,,,,,,,,,"High income","Middle East, North Africa, Afghanistan & Pakistan","1","2795484"
"Kyrgyz Republic","KGZ","2009","40",,"69.8375",,,,"0.4",,,,"0.7345","0.572166666666667","1","0.667","0.666666666666667","0.466","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.833","0.714","0.875","0.556","0.429","1","0.933","0.5","0.5","0.5","0.5","0.5","1","0.667","0.667","1",,"1","1","0","1","0","0","0.33","1","0",,,,,,,,,,,,,,"Lower middle income","Europe & Central Asia","1","5389643"
"Lao PDR","LAO","2009","30",,"61.79375",,,,"0.3",,,,"0.644833333333333","0.4845","1","0.5555","0.666666666666667","0.532","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"1","0.5","0.75","0.333","0.286","1","0.933","0.182","0.125","0.5","0.667","0.5","1","0.444","0.667","1",,"1","1","0","1","0","0.33","1","0.33","0",,,,,,,,,,,,,,"Lower middle income","East Asia & Pacific","1","6241642"
"Latvia","LVA","2009","40",,"42.68125",,,,"0.4","1",,,"0.538333333333333","0.4","0.25","0.3495","0.666666666666667","0.934","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.5","0.5","0.75","0.444","0.286","0.75","0.8","0.6","0.5","0.5","0","0","0.5","0.556","0.143","0",,"1","1","0","1","1","1","0.67","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","2141669"
"Lebanon","LBN","2009","20",,"61.225",,,,"0.2",,,,"0.5555","0.508333333333333","1","0.7065","0.333333333333333","0.266","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.571","0.5","0.333","0.429","1","0.733","0.4","0.25","0.5","0.667","0.5","1","0.556","0.857","1",,"0","1","0","0.33","0","0","1","0","0",,,,,,,,,,,,,,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan","1","4992287"
"Lesotho","LSO","2009","20",,"53.325",,,,"0.2",,,,"0.545333333333333","0.511","0.5","0.597","0.666666666666667","0.464","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.167","0.857","0.625","0.444","0.429","0.75","0.933","0.3","0.5","0.5","0.333","0.5","1","0.444","0.75","0",,"1","1","0","0.33","0.33","0.33","1","0.33","0",,,,,,,,,,,,,,"Lower middle income","Sub-Saharan Africa","1","1980883"
"Liberia","LBR","2009","20",,"50.00625",,,,"0.2",,,,"0.573","0.373333333333333","0.5","0.6615","0.333333333333333","0.398","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.667","0.714","0.688","0.333","0.286","0.75","0.933","0.182","0.125","0.5","0","0.5","1","0.778","0.545","0",,"1","0","0","0.33","0.33","0","1","0.33","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","3943028"
"Libya","LBY","2009","20",,"39.0375",,,,"0.2",,,,"0.4105","0.341666666666667","0.5","0.3665","0.666666666666667","0.2","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.167","0.667","0.625","0.111","0.143","0.75","0.6","0.2","0.25","0.5","0","0.5","1","0.333","0.4","0",,"1","1","0","0","0","0","1","0","0",,,,,,,,,,,,,,"Upper middle income","Middle East, North Africa, Afghanistan & Pakistan","1","6366686"
"Liechtenstein","LIE","2009","0",,"20.59375",,,,"0",,,,"0.200333333333333","0.163666666666667","0.3335","0.222",,,"0",,"-99",,"-99","0","0","0","0","0",,,,,,,,,"0.167","0","0.059","0.333","0.143","0.5","0.4","0.182","0","0.4","0","0","0.667","0.444","0","0",,,,,,,,,,"0",,,,,,,,,,,,,,"High income","Europe & Central Asia","1","35742"
"Lithuania","LTU","2009","40",,"43.375",,,,"0.4","1",,,"0.538333333333333","0.4","0.25","0.405","0.666666666666667","0.534","0",,"1",,"1","1","1","0","0","0","1",,,,,,,,"0.5","0.5","0.75","0.444","0.286","0.75","0.8","0.6","0.5","0.5","0","0","0.5","0.667","0.143","0",,"1","1","0","1","0.67","0","0","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","3162916"
"Luxembourg","LUX","2009","20",,"40.84375",,,,"0.2","1",,,"0.484166666666667","0.4","0.25","0.365","0.666666666666667","0.666","0",,"1",,"1","1","0","0","0","0","1",,,,,,,,"0.5","0.286","0.75","0.333","0.286","0.75","0.8","0.6","0.5","0.5","0","0","0.5","0.444","0.286","0",,"1","1","0","1","0","1","0.33","1","0",,"1",,,"1",,"1","1",,"1",,"1","1","High income","Europe & Central Asia","1","497783"
"Macao SAR, China","MAC","2009","0",,"21.35625",,,,"0",,,,"0.159166666666667","0.2","0.25","0.381",,,"0",,"-99",,"-99","0","0","0","0","0",,,,,,,,,"0","0.143","0.118","0.444","0","0.25","0.6","0.1","0.25","0.25","0","0","0.5","0.333","0.429","0",,,,,,,,,,"0",,,,,,,,,,,,,,"High income","East Asia & Pacific","1","535000"
"Madagascar","MDG","2009","30",,"64.10625",,,,"0.3",,,,"0.5925","0.584666666666667","1","0.597","0.333333333333333","0.466","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"0.833","0.714","0.75","0.222","0.286","0.75","0.933","0.2","0.375","0.5","1","0.5","1","0.444","0.75","1",,"0","1","0","1","0","0","1","0.33","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","21547280"
"Malawi","MWI","2009","20",,"60.23125",,,,"0.2",,,,"0.5905","0.508333333333333","1","0.522","0.666666666666667","0.534","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.875","0.688","0.444","0.286","0.75","0.933","0.2","0.25","0.5","0.667","0.5","1","0.444","0.6","1",,"1","1","0","0.67","0","0","1","1","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","14395788"
"Malaysia","MYS","2009","40",,"68.2125",,,,"0.4",,,,"0.7385","0.554166666666667","1","0.579","0.666666666666667","0.466","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"1","0.714","0.875","0.556","0.286","1","0.8","0.4","0.625","0.5","0.5","0.5","1","0.444","0.714","1",,"1","1","0","1","0","1","0.33","0","0",,,,,,,,,,,,,,"Upper middle income","East Asia & Pacific","1","28124778"
"Maldives","MDV","2009","20",,"58.7",,,,"0.2",,,,"0.6425","0.4375","0.9165","0.5395","0.333333333333333","0.334","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.833","0.667","0.875","0.444","0.286","0.75","0.8","0.2","0.125","0.5","0.5","0.5","0.833","0.222","0.857","1",,"1","0","0","0.67","0","0","0.67","0.33","0",,,,,,,,,,,,,,"Upper middle income","South Asia","1","348275"
"Mali","MLI","2009","40",,"64.75625",,,,"0.4",,,,"0.718333333333333","0.504","0.9165","0.597","0.666666666666667","0.734","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"1","0.857","0.688","0.444","0.571","0.75","0.8","0.182","0.375","0.5","0.667","0.5","0.833","0.444","0.75","1",,"1","1","0","1","1","0","1","0.67","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","15435539"
"Malta","MLT","2009","20",,"39.66875",,,,"0.2",,,,"0.480166666666667","0.377833333333333","0.25","0.3495","0.666666666666667","0.866","0",,"-99",,"-99","1","0","0","0","0",,,,,,,,,"0.333","0.429","0.75","0.333","0.286","0.75","0.6","0.5","0.5","0.667","0","0","0.5","0.556","0.143","0",,"1","1","0","1","1","1","0.33","1","0",,,,,,,,,,,,,,"High income","Middle East, North Africa, Afghanistan & Pakistan","1","412477"
"Marshall Islands","MHL","2009","20",,"48.04375",,,,"0.2",,,,"0.3765","0.512166666666667","0.9165","0.261","0.333333333333333","0.132","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.333","0.529","0.111","0.286","0.5","0.8","0.273","0.25","0.5","0.75","0.5","0.833","0.222","0.3","1",,"1","0","0","0.33","0","0","0.33","0","0",,,,,,,,,,,,,,"Upper middle income","East Asia & Pacific","1","52019"
"Mauritania","MRT","2009","40",,"47.13125",,,,"0.4",,,,"0.549166666666667","0.392833333333333","0.5","0.4445","0.333333333333333","0.4","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.667","0.714","0.688","0.333","0.143","0.75","0.8","0.182","0.125","0.5","0.25","0.5","1","0.333","0.556","0",,"1","0","0","1","0","0","1","0","0",,,,,,,,,,,,,,"Lower middle income","Sub-Saharan Africa","1","3284448"
"Mauritius","MUS","2009","20",,"68.2625",,,,"0.2",,,,"0.641333333333333","0.591666666666667","1","0.762","0.333333333333333","0.666","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.833","0.5","0.812","0.667","0.286","0.75","0.8","0.5","0.5","0.5","0.75","0.5","1","0.667","0.857","1",,"1","0","0","1","0.33","1","0.67","0.33","0",,,,,,,,,,,,,,"Upper middle income","Sub-Saharan Africa","1","1247429"
"Mexico","MEX","2009","40",,"74.0625",,,,"0.4",,,,"0.787333333333333","0.632","1","0.667","0.666666666666667","0.6","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"1","0.833","0.938","0.667","0.286","1","0.8","0.7","0.625","0.5","0.667","0.5","1","0.667","0.667","1",,"1","1","0","1","0","1","0.67","0.33","0",,,,,,,,,,,,,,"Upper middle income","Latin America & Caribbean","1","111999721"
"Micronesia, Fed. Sts.","FSM","2009","20",,"36.0875",,,,"0.2",,,,"0.3305","0.354166666666667","0.5","0.333","0.333333333333333","0.132","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.5","0.167","0.562","0.111","0.143","0.5","0.8","0.2","0.125","0.5","0","0.5","1","0.333","0.333","0",,"1","0","0","0.33","0","0","0","0.33","0",,,,,,,,,,,,,,"Lower middle income","East Asia & Pacific","1","107957"
"Moldova","MDA","2009","40",,"54.78125",,,,"0.4",,,,"0.708","0.3375","0.5","0.746","0.333333333333333","0.734","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.667","0.833","0.875","0.444","0.429","1","0.6","0.3","0.625","0.5","0","0","1","0.778","0.714","0",,"1","0","0","1","0","1","0.67","1","0",,,,,,,,,,,,,,"Upper middle income","Europe & Central Asia","1","2865213"
"Monaco","MCO","2009","20",,"14.975",,,,"0.2",,,,"0.146333333333333","0.1235","0.1665","0.222",,,"0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0","0","0.235","0","0.143","0.5","0.2","0.091","0.25","0.2","0","0","0.333","0.444","0","0",,,,,,,,,,"0",,,,,,,,,,,,,,"High income","Europe & Central Asia","1","32364"
"Mongolia","MNG","2009","20",,"70.26875",,,,"0.2",,,,"0.759","0.570333333333333","1","0.6335","0.666666666666667","0.666","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.833","0.75","0.875","0.667","0.429","1","0.8","0.455","0.5","0.5","0.667","0.5","1","0.667","0.6","1",,"1","1","0","1","0","1","1","0.33","0",,,,,,,,,,,,,,"Upper middle income","East Asia & Pacific","1","2691115"
"Montenegro","MNE","2009","40",,"57.05",,,,"0.4",,,,"0.610166666666667","0.4","1","0.5335","0.333333333333333","0.532","0",,"-99",,"-99","1","1","0","0","0",,,,,,,,,"0.667","0.875","0.75","0.333","0.286","0.75","0.6","0.4","0.5","0.4","0.5","0","1","0.667","0.4","1",,"1","0","0","1","0","1","0.33","0.33","0",,,,,,,,,,,,,,"Upper middle income","Europe & Central Asia","1","618294"
"Morocco","MAR","2009","30",,"69.13125",,,,"0.3",,,,"0.728","0.565333333333333","1","0.6505","0.833333333333333","0.734","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"1","0.714","0.812","0.556","0.286","1","0.8","0.3","0.625","0.5","0.667","0.5","1","0.444","0.857","1",,"1","0.5","1","1","0","1","0.67","1","0",,,,,,,,,,,,,,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan","1","32030778"
"Mozambique","MOZ","2009","30",,"62.01875",,,,"0.3",,,,"0.618666666666667","0.527833333333333","1","0.522","1","0.666","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"1","0.75","0.625","0.444","0.143","0.75","0.8","0.2","0.5","0.5","0.667","0.5","1","0.444","0.6","1",,"1","1","1","1","1","0.33","1","0","0",,,,,,,,,,,,,,"Low income","Sub-Saharan Africa","1","22391745"
"Myanmar","MMR","2009","20",,"58.86875",,,,"0.2",,,,"0.553","0.498333333333333","1","0.5555","0.333333333333333","0.4","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.833","0.714","0.688","0.333","0","0.75","0.8","0.273","0.25","0.5","0.667","0.5","1","0.444","0.667","1",,"0","1","0","1","0","0","1","0","0",,,,,,,,,,,,,,"Lower middle income","East Asia & Pacific","1","48660459"
"Namibia","NAM","2009","30",,"63.1375",,,,"0.3",,,,"0.653333333333333","0.504","1","0.579","0.5","0.334","0",,"-99",,"-99","0.5","1","0","0","0",,,,,,,,,"0.833","0.857","0.75","0.444","0.286","0.75","0.8","0.182","0.375","0.5","0.667","0.5","1","0.444","0.714","1",,"1","0.5","0","0.67","0","0","1","0","0",,,,,,,,,,,,,,"Lower middle income","Sub-Saharan Africa","1","2077394"
"Nauru","NRU","2009","20",,"35.14375",,,,"0.2",,,,"0.424","0.351166666666667","0.25","0.236","0.333333333333333","0.066","0",,"-99",,"-99","0","1","0","0","0",,,,,,,,,"0.167","0.5","0.647","0.444","0.286","0.5","0.8","0.182","0.125","0.5","0","0.5","0.5","0.222","0.25","0",,"1","0","0","0.33","0","0","0","0","0",,,,,,,,,,,,,,"High income","East Asia & Pacific","1","10016"
